3.000, 1.190, 3.000, 0.881, 3.000, 0.834, 3.000, 1.604
3.000, 2.375, 3.000, 0.532, 3.000, 0.328, 3.000, 2.128
3.000, 2.292, 3.000, 1.205, 3.000, 0.365, 3.000, 0.088
3.000, 2.498, 3.000, 1.433, 3.000, 0.390, 3.000, 0.672
3.000, 2.255, 3.000, 1.925, 3.000, 1.065, 3.000, 0.979
3.000, 2.524, 3.000, 1.118, 3.000, 0.349, 3.000, 0.990
3.000, 0.517, 3.000, 1.444, 3.000, 0.601, 3.000, 1.529
3.000, 1.399, 3.000, 1.615, 3.000, 0.847, 3.000, 2.926
3.000, 1.298, 3.000, 0.881, 3.000, 0.680, 3.000, 1.141
3.000, 2.785, 3.000, 0.903, 3.000, 0.205, 3.000, 2.502
3.000, 1.794, 3.000, 0.530, 3.000, 0.372, 3.000, 0.093
3.000, 2.575, 3.000, 0.985, 3.000, 0.508, 3.000, 0.863
3.000, 2.303, 3.000, 1.764, 3.000, 0.882, 3.000, 1.810
3.000, 2.547, 3.000, 1.321, 3.000, 1.140, 3.000, 0.806
3.000, 2.447, 3.000, 1.414, 3.000, 0.565, 3.000, 1.128
3.000, 2.309, 3.000, 1.597, 3.000, 0.737, 3.000, 2.630
3.000, 0.893, 3.000, 1.826, 3.000, 1.053, 3.000, 2.723
3.000, 1.419, 3.000, 1.851, 3.000, 1.349, 3.000, 2.249
3.000, 3.224, 3.000, 1.784, 3.000, 1.390, 3.000, 2.628
3.000, 2.341, 3.000, 2.131, 3.000, 1.418, 3.000, 1.319
3.000, 2.818, 3.000, 2.222, 3.000, 1.682, 3.000, 2.709
3.000, 2.312, 3.000, 2.049, 3.000, 1.593, 3.000, 1.596
3.000, 2.677, 3.000, 2.088, 3.000, 1.528, 3.000, 1.909
3.000, 2.551, 3.000, 2.205, 3.000, 1.489, 3.000, 2.127
3.000, 2.606, 3.000, 2.335, 3.000, 1.909, 3.000, 3.106
3.000, 1.735, 3.000, 2.340, 3.000, 1.860, 3.000, 2.702
3.000, 1.150, 3.000, 2.319, 3.000, 2.055, 3.000, 2.609
3.000, 2.800, 3.000, 2.471, 3.000, 2.196, 3.000, 2.772
3.000, 2.085, 3.000, 2.336, 3.000, 2.335, 3.000, 2.667
3.000, 2.111, 3.000, 2.412, 3.000, 2.364, 3.000, 2.333
3.000, 2.542, 3.000, 2.325, 3.000, 2.322, 3.000, 1.998
3.000, 2.594, 3.000, 2.493, 3.000, 2.314, 3.000, 3.661
3.000, 1.489, 3.000, 2.496, 3.000, 2.580, 3.000, 2.216
3.000, 1.967, 3.000, 2.457, 3.000, 2.484, 3.000, 2.685
3.000, 2.121, 3.000, 2.492, 3.000, 2.660, 3.000, 1.921
