3.000, 1.035, 3.000, 1.298, 3.000, 1.607, 3.000, 1.079
3.000, 2.382, 3.000, 2.227, 3.000, 0.275, 3.000, 1.952
3.000, 2.167, 3.000, 1.542, 3.000, 1.199, 3.000, 0.566
3.000, 0.405, 3.000, 1.014, 3.000, 0.572, 3.000, 0.650
3.000, 2.432, 3.000, 3.674, 3.000, 0.491, 3.000, 1.751
3.000, 1.618, 3.000, 0.886, 3.000, 1.501, 3.000, 1.882
3.000, 1.568, 3.000, 2.038, 3.000, 1.479, 3.000, 0.610
3.000, 1.571, 3.000, 3.510, 3.000, 0.950, 3.000, 2.849
3.000, 1.548, 3.000, 1.009, 3.000, 1.667, 3.000, 1.099
3.000, 2.353, 3.000, 1.647, 3.000, 1.967, 3.000, 1.879
3.000, 2.144, 3.000, 3.638, 3.000, 1.374, 3.000, 1.834
3.000, 1.447, 3.000, 1.704, 3.000, 1.852, 3.000, 1.634
3.000, 2.324, 3.000, 1.651, 3.000, 1.865, 3.000, 2.617
3.000, 2.817, 3.000, 2.517, 3.000, 1.629, 3.000, 1.360
3.000, 1.717, 3.000, 1.837, 3.000, 1.685, 3.000, 2.002
3.000, 2.194, 3.000, 2.649, 3.000, 2.389, 3.000, 2.840
3.000, 3.198, 3.000, 1.922, 3.000, 1.937, 3.000, 1.507
3.000, 1.748, 3.000, 2.113, 3.000, 1.885, 3.000, 2.527
3.000, 2.060, 3.000, 2.443, 3.000, 2.139, 3.000, 2.143
3.000, 3.635, 3.000, 2.449, 3.000, 2.251, 3.000, 2.097
3.000, 1.959, 3.000, 2.307, 3.000, 2.167, 3.000, 2.437
3.000, 2.104, 3.000, 2.607, 3.000, 2.274, 3.000, 2.568
3.000, 3.228, 3.000, 2.329, 3.000, 2.212, 3.000, 2.120
3.000, 2.315, 3.000, 2.802, 3.000, 2.618, 3.000, 2.932
3.000, 2.193, 3.000, 2.583, 3.000, 2.395, 3.000, 2.529
3.000, 2.562, 3.000, 2.618, 3.000, 2.402, 3.000, 2.290
3.000, 2.512, 3.000, 2.682, 3.000, 2.550, 3.000, 2.951
3.000, 2.657, 3.000, 2.740, 3.000, 2.568, 3.000, 2.377
3.000, 2.142, 3.000, 2.768, 3.000, 2.638, 3.000, 2.427
3.000, 2.544, 3.000, 2.679, 3.000, 2.559, 3.000, 2.952
