3.000, 1.298, 3.000, 0.881, 3.000, 1.607, 3.000, 1.033
3.000, 2.310, 3.000, 2.234, 3.000, 0.346, 3.000, 2.202
3.000, 2.322, 3.000, 1.617, 3.000, 0.123, 3.000, 0.586
3.000, 1.891, 3.000, 0.713, 3.000, 0.366, 3.000, 1.576
3.000, 1.926, 3.000, 1.578, 3.000, 0.410, 3.000, 2.690
3.000, 2.523, 3.000, 1.419, 3.000, 0.711, 3.000, 0.572
3.000, 2.572, 3.000, 1.947, 3.000, 0.965, 3.000, 2.744
3.000, 2.248, 3.000, 1.672, 3.000, 0.953, 3.000, 1.065
3.000, 0.660, 3.000, 2.068, 3.000, 1.079, 3.000, 2.496
3.000, 3.391, 3.000, 1.750, 3.000, 1.631, 3.000, 2.751
3.000, 2.718, 3.000, 2.048, 3.000, 1.512, 3.000, 0.950
3.000, 1.780, 3.000, 2.051, 3.000, 1.313, 3.000, 2.485
3.000, 1.177, 3.000, 1.959, 3.000, 1.896, 3.000, 3.255
3.000, 2.973, 3.000, 2.060, 3.000, 1.798, 3.000, 1.900
3.000, 2.498, 3.000, 2.357, 3.000, 1.713, 3.000, 1.515
3.000, 2.518, 3.000, 2.455, 3.000, 1.979, 3.000, 3.749
3.000, 1.507, 3.000, 2.382, 3.000, 1.960, 3.000, 1.788
3.000, 2.873, 3.000, 2.318, 3.000, 2.085, 3.000, 1.947
3.000, 2.477, 3.000, 2.368, 3.000, 2.232, 3.000, 3.582
3.000, 1.970, 3.000, 2.603, 3.000, 2.293, 3.000, 1.737
3.000, 2.605, 3.000, 2.607, 3.000, 2.176, 3.000, 2.427
3.000, 1.998, 3.000, 2.401, 3.000, 2.465, 3.000, 3.402
3.000, 1.841, 3.000, 2.432, 3.000, 2.488, 3.000, 1.673
3.000, 2.730, 3.000, 2.838, 3.000, 2.321, 3.000, 2.165
3.000, 1.875, 3.000, 2.546, 3.000, 2.536, 3.000, 2.430
3.000, 2.029, 3.000, 2.517, 3.000, 2.324, 3.000, 1.993
3.000, 2.248, 3.000, 2.256, 3.000, 2.637, 3.000, 1.912
3.000, 1.739, 3.000, 1.694, 3.000, 1.228, 3.000, 2.044
3.000, 2.619, 3.000, 1.845, 3.000, 1.389, 3.000, 2.050
3.000, 2.528, 3.000, 1.928, 3.000, 1.325, 3.000, 2.084
3.000, 1.654, 3.000, 2.124, 3.000, 1.518, 3.000, 2.088
3.000, 2.154, 3.000, 2.084, 3.000, 1.734, 3.000, 2.591
3.000, 2.458, 3.000, 2.013, 3.000, 1.565, 3.000, 1.746
3.000, 1.785, 3.000, 2.105, 3.000, 1.791, 3.000, 2.028
3.000, 2.115, 3.000, 2.256, 3.000, 1.649, 3.000, 2.786
3.000, 2.129, 3.000, 2.322, 3.000, 1.871, 3.000, 1.942
3.000, 2.597, 3.000, 2.268, 3.000, 1.778, 3.000, 2.213
3.000, 2.318, 3.000, 2.188, 3.000, 2.037, 3.000, 2.905
3.000, 2.444, 3.000, 2.281, 3.000, 2.090, 3.000, 2.599
3.000, 2.894, 3.000, 2.434, 3.000, 2.202, 3.000, 2.235
3.000, 2.425, 3.000, 2.461, 3.000, 2.144, 3.000, 2.708
3.000, 2.644, 3.000, 2.324, 3.000, 2.160, 3.000, 2.661
3.000, 2.817, 3.000, 2.508, 3.000, 2.264, 3.000, 2.367
3.000, 2.756, 3.000, 2.619, 3.000, 2.303, 3.000, 3.216
3.000, 2.060, 3.000, 2.489, 3.000, 2.326, 3.000, 2.399
3.000, 2.068, 3.000, 2.538, 3.000, 2.482, 3.000, 2.849
3.000, 2.647, 3.000, 2.525, 3.000, 2.466, 3.000, 2.536
3.000, 2.405, 3.000, 2.809, 3.000, 2.581, 3.000, 1.841
3.000, 1.758, 3.000, 2.685, 3.000, 2.532, 3.000, 2.965
3.000, 2.172, 3.000, 2.612, 3.000, 2.547, 3.000, 2.642
