3.000, 0.309, 3.000, 0.155, 3.000, 0.309, 3.000, 0.308
3.000, 2.915, 3.000, 0.455, 3.000, 0.544, 3.000, 2.910
3.000, 2.263, 3.000, 0.987, 3.000, 0.276, 3.000, 1.380
3.000, 2.269, 3.000, 1.743, 3.000, 0.682, 3.000, 0.382
3.000, 2.498, 3.000, 1.735, 3.000, 0.727, 3.000, 1.689
3.000, 2.319, 3.000, 1.374, 3.000, 0.454, 3.000, 1.796
3.000, 2.453, 3.000, 1.653, 3.000, 0.837, 3.000, 3.101
3.000, 2.489, 3.000, 1.855, 3.000, 1.179, 3.000, 2.006
3.000, 2.577, 3.000, 2.205, 3.000, 1.298, 3.000, 1.493
3.000, 2.288, 3.000, 2.015, 3.000, 1.372, 3.000, 2.840
3.000, 2.389, 3.000, 2.162, 3.000, 1.746, 3.000, 1.243
3.000, 2.200, 3.000, 2.133, 3.000, 1.261, 3.000, 2.309
3.000, 0.816, 3.000, 2.236, 3.000, 1.870, 3.000, 3.271
3.000, 3.320, 3.000, 2.426, 3.000, 1.865, 3.000, 1.021
3.000, 2.634, 3.000, 2.308, 3.000, 1.898, 3.000, 1.968
3.000, 0.630, 3.000, 2.416, 3.000, 1.860, 3.000, 2.692
3.000, 3.269, 3.000, 2.511, 3.000, 2.221, 3.000, 1.306
3.000, 1.774, 3.000, 2.514, 3.000, 2.049, 3.000, 1.762
3.000, 1.383, 3.000, 2.522, 3.000, 2.140, 3.000, 3.374
3.000, 2.029, 3.000, 2.632, 3.000, 2.256, 3.000, 1.597
3.000, 2.726, 3.000, 2.542, 3.000, 2.214, 3.000, 1.746
3.000, 1.817, 3.000, 2.675, 3.000, 2.290, 3.000, 3.092
3.000, 1.528, 3.000, 2.693, 3.000, 2.403, 3.000, 1.775
3.000, 2.740, 3.000, 2.657, 3.000, 2.462, 3.000, 1.926
3.000, 2.244, 3.000, 2.575, 3.000, 2.457, 3.000, 2.287
3.000, 1.298, 3.000, 1.453, 3.000, 1.143, 3.000, 0.925
3.000, 1.726, 3.000, 2.553, 3.000, 0.365, 3.000, 1.934
3.000, 2.708, 3.000, 1.107, 3.000, 0.630, 3.000, 0.351
3.000, 1.462, 3.000, 1.069, 3.000, 0.715, 3.000, 1.285
3.000, 1.714, 3.000, 1.873, 3.000, 0.778, 3.000, 2.685
3.000, 2.838, 3.000, 1.707, 3.000, 0.943, 3.000, 0.520
3.000, 1.223, 3.000, 1.327, 3.000, 1.067, 3.000, 2.241
3.000, 1.368, 3.000, 2.448, 3.000, 1.163, 3.000, 2.407
3.000, 3.490, 3.000, 1.561, 3.000, 1.656, 3.000, 1.029
3.000, 1.662, 3.000, 2.103, 3.000, 1.200, 3.000, 2.610
3.000, 0.906, 3.000, 1.735, 3.000, 1.513, 3.000, 2.167
3.000, 3.544, 3.000, 2.206, 3.000, 1.805, 3.000, 1.388
3.000, 3.041, 3.000, 2.281, 3.000, 1.702, 3.000, 1.936
3.000, 1.388, 3.000, 2.172, 3.000, 1.656, 3.000, 2.545
3.000, 1.443, 3.000, 2.251, 3.000, 1.884, 3.000, 2.547
3.000, 3.774, 3.000, 2.204, 3.000, 2.148, 3.000, 1.365
3.000, 2.247, 3.000, 2.523, 3.000, 1.904, 3.000, 2.631
3.000, 1.369, 3.000, 2.308, 3.000, 2.084, 3.000, 2.676
3.000, 3.157, 3.000, 2.508, 3.000, 2.107, 3.000, 1.873
3.000, 2.594, 3.000, 2.466, 3.000, 2.037, 3.000, 2.275
3.000, 1.602, 3.000, 2.805, 3.000, 2.383, 3.000, 2.670
3.000, 2.153, 3.000, 2.568, 3.000, 2.141, 3.000, 1.943
3.000, 2.170, 3.000, 2.545, 3.000, 2.338, 3.000, 2.428
3.000, 2.004, 3.000, 2.675, 3.000, 2.437, 3.000, 2.278
3.000, 2.699, 3.000, 2.794, 3.000, 2.490, 3.000, 2.225
3.000, 1.938, 3.000, 2.595, 3.000, 2.480, 3.000, 2.685
3.000, 2.436, 3.000, 2.648, 3.000, 2.596, 3.000, 2.317
3.000, 2.283, 3.000, 2.713, 3.000, 2.618, 3.000, 2.464
3.000, 2.236, 3.000, 2.711, 3.000, 2.600, 3.000, 2.771
3.000, 2.472, 3.000, 2.762, 3.000, 2.666, 3.000, 2.642
3.000, 2.381, 3.000, 2.572, 3.000, 2.646, 3.000, 2.360
3.000, 2.616, 3.000, 2.716, 3.000, 2.580, 3.000, 2.920
3.000, 2.397, 3.000, 2.660, 3.000, 2.597, 3.000, 2.742
3.000, 2.596, 3.000, 2.736, 3.000, 2.848, 3.000, 2.749
3.000, 2.279, 3.000, 2.529, 3.000, 2.725, 3.000, 2.503
3.000, 2.540, 3.000, 2.764, 3.000, 2.604, 3.000, 3.053
3.000, 2.842, 3.000, 2.725, 3.000, 2.849, 3.000, 2.517
3.000, 2.654, 3.000, 2.850, 3.000, 3.042, 3.000, 2.900
3.000, 2.300, 3.000, 2.789, 3.000, 2.750, 3.000, 2.810
3.000, 2.718, 3.000, 2.704, 3.000, 2.754, 3.000, 2.655
3.000, 2.590, 3.000, 2.802, 3.000, 2.821, 3.000, 2.375
3.000, 2.489, 3.000, 3.147, 3.000, 2.998, 3.000, 3.047
3.000, 2.304, 3.000, 2.745, 3.000, 2.877, 3.000, 2.602
3.000, 2.635, 3.000, 2.697, 3.000, 2.855, 3.000, 2.397
3.000, 2.457, 3.000, 2.794, 3.000, 2.803, 3.000, 3.022
3.000, 2.743, 3.000, 3.030, 3.000, 3.103, 3.000, 2.806
3.000, 2.529, 3.000, 2.738, 3.000, 2.704, 3.000, 2.544
3.000, 2.601, 3.000, 2.777, 3.000, 2.968, 3.000, 2.677
3.000, 2.487, 3.000, 2.855, 3.000, 2.753, 3.000, 2.832
3.000, 3.029, 3.000, 3.078, 3.000, 2.909, 3.000, 3.010
3.000, 2.561, 3.000, 2.701, 3.000, 3.086, 3.000, 2.517
3.000, 2.584, 3.000, 2.707, 3.000, 2.707, 3.000, 3.118
3.000, 2.796, 3.000, 2.888, 3.000, 3.230, 3.000, 3.086
3.000, 2.696, 3.000, 2.850, 3.000, 2.648, 3.000, 2.802
3.000, 2.599, 3.000, 2.786, 3.000, 3.001, 3.000, 2.609
3.000, 2.583, 3.000, 2.746, 3.000, 2.990, 3.000, 3.125
3.000, 2.880, 3.000, 2.728, 3.000, 2.845, 3.000, 2.779
3.000, 2.450, 3.000, 2.730, 3.000, 3.217, 3.000, 2.528
3.000, 2.780, 3.000, 2.844, 3.000, 2.778, 3.000, 2.700
3.000, 2.564, 3.000, 3.059, 3.000, 3.178, 3.000, 2.751
3.000, 2.705, 3.000, 2.963, 3.000, 2.450, 3.000, 2.412
3.000, 2.816, 3.000, 2.910, 3.000, 3.185, 3.000, 2.800
3.000, 2.819, 3.000, 3.181, 3.000, 3.085, 3.000, 2.811
3.000, 2.602, 3.000, 3.133, 3.000, 2.781, 3.000, 2.542
3.000, 2.510, 3.000, 2.963, 3.000, 3.106, 3.000, 2.608
3.000, 2.791, 3.000, 2.739, 3.000, 2.892, 3.000, 2.679
3.000, 3.021, 3.000, 3.013, 3.000, 3.029, 3.000, 3.073
3.000, 2.701, 3.000, 2.812, 3.000, 2.922, 3.000, 2.794
3.000, 2.678, 3.000, 2.937, 3.000, 3.023, 3.000, 2.700
3.000, 2.856, 3.000, 2.923, 3.000, 2.812, 3.000, 2.877
3.000, 3.105, 3.000, 3.084, 3.000, 2.921, 3.000, 3.102
3.000, 2.683, 3.000, 2.997, 3.000, 2.920, 3.000, 2.793
3.000, 2.827, 3.000, 2.814, 3.000, 2.810, 3.000, 2.888
3.000, 2.696, 3.000, 2.866, 3.000, 2.844, 3.000, 2.830
3.000, 2.747, 3.000, 2.822, 3.000, 2.714, 3.000, 2.802
3.000, 2.641, 3.000, 2.863, 3.000, 2.729, 3.000, 2.773
3.000, 2.845, 3.000, 3.037, 3.000, 2.901, 3.000, 2.900
3.000, 2.815, 3.000, 3.065, 3.000, 2.779, 3.000, 2.814
3.000, 2.875, 3.000, 2.963, 3.000, 2.826, 3.000, 2.724
3.000, 2.896, 3.000, 2.929, 3.000, 3.028, 3.000, 3.025
3.000, 2.894, 3.000, 3.015, 3.000, 2.810, 3.000, 2.794
3.000, 2.785, 3.000, 2.954, 3.000, 2.972, 3.000, 2.889
3.000, 2.820, 3.000, 3.000, 3.000, 3.150, 3.000, 2.860
3.000, 3.220, 3.000, 3.069, 3.000, 3.189, 3.000, 3.085
3.000, 2.849, 3.000, 3.090, 3.000, 2.688, 3.000, 2.746
3.000, 2.936, 3.000, 2.816, 3.000, 2.908, 3.000, 3.106
3.000, 2.887, 3.000, 2.880, 3.000, 3.053, 3.000, 2.918
3.000, 3.140, 3.000, 3.172, 3.000, 3.133, 3.000, 3.271
3.000, 2.823, 3.000, 2.946, 3.000, 2.945, 3.000, 2.887
3.000, 2.909, 3.000, 2.921, 3.000, 3.007, 3.000, 3.000
3.000, 3.003, 3.000, 2.818, 3.000, 2.946, 3.000, 2.910
3.000, 3.112, 3.000, 2.984, 3.000, 2.992, 3.000, 3.152
3.000, 2.846, 3.000, 2.983, 3.000, 2.879, 3.000, 2.881
3.000, 2.849, 3.000, 3.057, 3.000, 2.889, 3.000, 2.889
3.000, 2.889, 3.000, 3.118, 3.000, 3.018, 3.000, 2.984
3.000, 3.123, 3.000, 3.148, 3.000, 3.130, 3.000, 2.984
3.000, 2.982, 3.000, 2.885, 3.000, 2.593, 3.000, 2.779
3.000, 2.964, 3.000, 2.857, 3.000, 3.208, 3.000, 2.805
3.000, 2.936, 3.000, 3.079, 3.000, 2.813, 3.000, 2.902
3.000, 2.926, 3.000, 3.065, 3.000, 3.037, 3.000, 2.739
3.000, 2.924, 3.000, 2.919, 3.000, 2.905, 3.000, 2.964
3.000, 2.832, 3.000, 3.044, 3.000, 3.112, 3.000, 2.859
3.000, 2.810, 3.000, 2.954, 3.000, 2.850, 3.000, 2.880
3.000, 3.007, 3.000, 2.974, 3.000, 2.962, 3.000, 2.877
3.000, 3.046, 3.000, 2.843, 3.000, 2.996, 3.000, 3.067
3.000, 2.950, 3.000, 2.895, 3.000, 2.861, 3.000, 2.770
3.000, 2.930, 3.000, 3.037, 3.000, 3.034, 3.000, 3.082
3.000, 2.927, 3.000, 2.932, 3.000, 2.890, 3.000, 2.938
3.000, 3.060, 3.000, 3.073, 3.000, 3.105, 3.000, 3.135
3.000, 2.796, 3.000, 3.149, 3.000, 2.979, 3.000, 2.942
3.000, 2.973, 3.000, 3.072, 3.000, 2.931, 3.000, 2.805
3.000, 2.829, 3.000, 2.756, 3.000, 2.970, 3.000, 3.106
3.000, 3.097, 3.000, 3.157, 3.000, 3.048, 3.000, 3.219
3.000, 2.840, 3.000, 3.158, 3.000, 2.916, 3.000, 2.737
3.000, 2.970, 3.000, 2.946, 3.000, 2.774, 3.000, 2.928
